title,body_part,image_url,image_file
Lever Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/28191101-Lever-Preacher-Curl-(VERSION-2)-(female)_Upper-Arms_small.png,"images\Lever Preacher Curl__Biceps, Upper Arms__76984160.png"
Dumbbell Step Up,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/22211101-Dumbbell-Step-Up-(female)_Thighs_small.png,"images\Dumbbell Step Up__Quadriceps, Thighs__11293773.png"
Weighted Svend Press,Chest,https://apilyfta.com/static/GymvisualPNG/08561101-Weighted-Svend-Press_Chest_small.png,images\Weighted Svend Press__Chest__17813727.png
Standing Wide Military Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/14571101-Barbell-Standing-Wide-Military-Press_Shoulders_small.png,images\Standing Wide Military Press__Shoulders__50902496.png
Band Low Chest Fly,Chest,https://apilyfta.com/static/GymvisualPNG/40731101-Band-Low-Chest-Fly-(male)_Chest_small.png,images\Band Low Chest Fly__Chest__31843618.png
Barbell Palms Up Wrist Curl Over A Bench,Forearms,https://apilyfta.com/static/GymvisualPNG/26821101-Barbell-Palms-Up-Wrist-Curl-Over-A-Bench-(female)_Forearms_small.png,images\Barbell Palms Up Wrist Curl Over A Bench__Forearms__95110044.png
Lever Banded Chest Press,Chest,https://apilyfta.com/static/GymvisualPNG/42131101-Lever-Banded-Chest-Press_Chest_small.png,images\Lever Banded Chest Press__Chest__66687405.png
Dumbbell Side Lunge,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/34481101-Dumbbell-Side-Lunge-(VERSION-3)_small.png,"images\Dumbbell Side Lunge__Quadriceps, Thighs__5507623.png"
Cable Incline Single Arm Lat Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/79341201-Cable-Incline-Single-Arm-Lat-Pulldown-(female)_Bac_GREEN.png,images\Cable Incline Single Arm Lat Pulldown__Back__5264358.png
Barbell Larsen Press (male),Chest,https://apilyfta.com/static/GymvisualPNG/62701101-Barbell-Larsen-Press-(male)_Chest_small.png,images\Barbell Larsen Press (male)__Chest__7001460.png
Dynamic Chest Stretch,Chest,https://apilyfta.com/static/GymvisualPNG/11671101-Dynamic-Chest-Stretch-(male)_Chest_small.png,images\Dynamic Chest Stretch__Chest__60945470.png
Barbell Sumo Deadlift,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/25171101-Barbell-Sumo-Deadlift-(female)_Hips_small.png,"images\Barbell Sumo Deadlift__Quadriceps, Thighs__81736526.png"
Push Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/12001101-Push-Press_Shoulders_small.png,images\Push Press__Shoulders__95298234.png
Cable Kneeling Single Lat Pulldown,Back,https://apilyfta.com/static/GymvisualPNG/55811101-Cable-Kneeling-Single-Lat-Pulldown_Back_small.png,images\Cable Kneeling Single Lat Pulldown__Back__69450820.png
Cable Seated Lats Focused Row,Back,https://apilyfta.com/static/GymvisualPNG/55531101-Cable-Seated-Lats-Focused-Row_Back_small.png,images\Cable Seated Lats Focused Row__Back__4318252.png
Diamond Push-up,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/11741101-Diamond-Push-up-(on-knees)_Upper-Arms_small.png,"images\Diamond Push-up__Triceps, Upper Arms__4246587.png"
Lying Leg Raise Flat Bench,Waist,https://apilyfta.com/static/GymvisualPNG/06201101-Lying-Leg-Raise-Flat-Bench_waist_small.png,images\Lying Leg Raise Flat Bench__Waist__82171832.png
Upright Shoulder External Rotation,Back,https://apilyfta.com/static/GymvisualPNG/08641101-Dumbbell-Upright-Shoulder-External-Rotation_Back_small.png,images\Upright Shoulder External Rotation__Back__18619633.png
Lever Preacher Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/31031101-Lever-Preacher-Curl-(plate-loaded)-(female)_Upper-Arms_small.png,"images\Lever Preacher Curl__Biceps, Upper Arms__58597482.png"
Smith Stiff Legged Deadlift,Hips,https://apilyfta.com/static/GymvisualPNG/15971101-Smith-Stiff-Legged-Deadlift_Hips_small.png,images\Smith Stiff Legged Deadlift__Hips__79874931.png
Sled Calf Press On Leg Press,Calves,https://apilyfta.com/static/GymvisualPNG/22121101-Sled-Calf-Press-On-Leg-Press-(female)_Calves_small.png,images\Sled Calf Press On Leg Press__Calves__21641668.png
Walking on Treadmill,Cardio,https://apilyfta.com/static/GymvisualPNG/22601101-Walking-on-Treadmill-(female)_Cardio_small.png,images\Walking on Treadmill__Cardio__62410678.png
Dumbbell Single Leg Deadlift,Hips,https://apilyfta.com/static/GymvisualPNG/17571101-Dumbbell-Single-Leg-Deadlift_Hips_small.png,images\Dumbbell Single Leg Deadlift__Hips__34012564.png
Sled Forward Angled Calf Raise,Calves,https://apilyfta.com/static/GymvisualPNG/07421101-Sled-Forward-Angled-Calf-Raise_Calf-FIX_small.png,images\Sled Forward Angled Calf Raise__Calves__44490851.png
Barbell Behind The Back Shrug,Back,https://apilyfta.com/static/GymvisualPNG/37301101-Barbell-Behind-The-Back-Shrug_Back_small.png,images\Barbell Behind The Back Shrug__Back__99335231.png
Cable Standing Single Arm Fly,Chest,https://apilyfta.com/static/GymvisualPNG/62191101-Cable-Standing-Single-Arm-Fly_Chest_small.png,images\Cable Standing Single Arm Fly__Chest__17323981.png
full Zercher Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/15451101-Barbell-full-Zercher-Squat_Thighs_small.png,"images\full Zercher Squat__Quadriceps, Thighs__93153817.png"
Cable hip abduction,Hips,https://apilyfta.com/static/GymvisualPNG/08791101-Cable-hip-abduction-(version-2)_Hips_small.png,images\Cable hip abduction__Hips__40332731.png
Barbell Bent Over Row,Back,https://apilyfta.com/static/GymvisualPNG/22421101-Barbell-Bent-Over-Row-(female)_Back_small.png,images\Barbell Bent Over Row__Back__82313662.png
Dynamic 90-90 Hip Twist,"Hips, Waist",https://apilyfta.com/static/GymvisualPNG/45551101-Dynamic-90-90-Hip-Twist_Stretching_small.png,"images\Dynamic 90-90 Hip Twist__Hips, Waist__74704872.png"
Bench Front Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/00241101-Barbell-Bench-Front-Squat_thighs_small.png,"images\Bench Front Squat__Quadriceps, Thighs__14475803.png"
Assault Bike Run,Cardio,https://apilyfta.com/static/GymvisualPNG/38931101-Assault-Bike-Run_Cardio_small.png,images\Assault Bike Run__Cardio__65448919.png
Cable Standing Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/30681101-Cable-Standing-Biceps-Curl-(with-rope)-(female)_Forearms_small.png,"images\Cable Standing Biceps Curl__Biceps, Upper Arms__62985261.png"
Dumbbell Reverse Grip Row,Back,https://apilyfta.com/static/GymvisualPNG/23271101-Dumbbell-Reverse-Grip-Row-(female)_Back_small.png,images\Dumbbell Reverse Grip Row__Back__7396302.png
Band Warm-up Shoulder Stretch,Chest,https://apilyfta.com/static/GymvisualPNG/45161101-Band-Warm-up-Shoulder-Stretch-(male)_Chest_small.png,images\Band Warm-up Shoulder Stretch__Chest__11719251.png
Dumbbell Standing One Arm Curl Over Incline Bench,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16801101-Dumbbell-Standing-One-Arm-Curl-Over-Incline-Bench_Upper-Arms_small.png,"images\Dumbbell Standing One Arm Curl Over Incline Bench__Biceps, Upper Arms__81041882.png"
Seated Groin Stretch,Hips,https://apilyfta.com/static/GymvisualPNG/10571101-Seated-Groin-Stretch_Thighs_small.png,images\Seated Groin Stretch__Hips__32583360.png
Lever Standing Leg Curl,Thighs,https://apilyfta.com/static/GymvisualPNG/43471101-Lever-Standing-Leg-Curl_Thighs_small.png,images\Lever Standing Leg Curl__Thighs__62182330.png
Lever Standing Rear Kick,Hips,https://apilyfta.com/static/GymvisualPNG/10371101-Lever-Standing-Rear-Kick_Hips_small.png,images\Lever Standing Rear Kick__Hips__89109887.png
Triceps Dip,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/08121101-Triceps-Dip-(bench-leg)_Upper-Arms-FIX_small.png,"images\Triceps Dip__Triceps, Upper Arms__27622136.png"
Lever Hip Extension,Hips,https://apilyfta.com/static/GymvisualPNG/22861101-Lever-Hip-Extension-(VERSION-2)_Hips_small.png,images\Lever Hip Extension__Hips__42708793.png
Sled 45├╕ Narrow Stance Leg Press,Thighs,https://apilyfta.com/static/GymvisualPNG/15751101-Sled-45-Narrow-Stance-Leg-Press_Thighs_small.png,images\Sled 45├╕ Narrow Stance Leg Press__Thighs__66647097.png
Landmine Kneeling One Arm Shoulder Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/35251101-Landmine-Kneeling-One-Arm-Shoulder-Press_Shoulders_small.png,images\Landmine Kneeling One Arm Shoulder Press__Shoulders__31545552.png
Seated Knee Flexor Stretch,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/19151101-Seated-Knee-Flexor-Stretch_Thighs_small.png,"images\Seated Knee Flexor Stretch__Hamstrings, Thighs__61155483.png"
Dumbbell Lying One Arm Pronated Triceps Extension,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/03441101-Dumbbell-Lying-One-Arm-Pronated-Triceps-Extension_Upper-Arms_small.png,"images\Dumbbell Lying One Arm Pronated Triceps Extension__Triceps, Upper Arms__30547533.png"
Dumbbell Straight Leg Deadlift,Waist,https://apilyfta.com/static/GymvisualPNG/04341101-Dumbbell-Straight-Leg-Deadlift_Waist_small.png,images\Dumbbell Straight Leg Deadlift__Waist__88552475.png
Bodyweight Kneeling Sissy Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/47221101-Bodyweight-Kneeling-Sissy-Squat_Thighs-FIX_small.png,"images\Bodyweight Kneeling Sissy Squat__Quadriceps, Thighs__19876729.png"
Bodyweight Wall Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/15461101-Bodyweight-Wall-Squat_Thighs_small.png,"images\Bodyweight Wall Squat__Quadriceps, Thighs__71053216.png"
Barbell Standing Close Grip Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/01061101-Barbell-Standing-Close-Grip-Curl_Upper-Arms_small.png,"images\Barbell Standing Close Grip Curl__Biceps, Upper Arms__86354831.png"
Cable Incline Rear Delt Fly with Back Support (male),Shoulders,https://apilyfta.com/static/GymvisualPNG/75921101-Cable-Incline-Rear-Delt-Fly-with-Back-Support-(male)_Shoulders_small.png,images\Cable Incline Rear Delt Fly with Back Support (male)__Shoulders__56869328.png
Dumbbell Standing Arms Rotate,Forearms,https://apilyfta.com/static/GymvisualPNG/62671101-Dumbbell-Standing-Arms-Rotate_Forearms_small.png,images\Dumbbell Standing Arms Rotate__Forearms__10473218.png
Dumbbell Front Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/29671101-Dumbbell-Front-Squat-(female)_Thighs_small.png,"images\Dumbbell Front Squat__Quadriceps, Thighs__98735090.png"
Dumbbell Over Bench Wrist Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/03691101-Dumbbell-Over-Bench-Wrist-Curl_Forearms_small.png,images\Dumbbell Over Bench Wrist Curl__Forearms__53669711.png
Jump Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/05141101-Jump-Squat_Thighs_small.png,"images\Jump Squat__Quadriceps, Thighs__18859440.png"
Smith Standing Shoulder Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/12241101-Smith-Standing-Shoulder-Press_Shoulders_small.png,images\Smith Standing Shoulder Press__Shoulders__52501790.png
Rope Seated Row,Back,https://apilyfta.com/static/GymvisualPNG/13231101-Cable-Rope-Seated-Row_Back_small.png,images\Rope Seated Row__Back__28574588.png
Cable horizontal Pallof Press,Waist,https://apilyfta.com/static/GymvisualPNG/12021101-Cable-horizontal-Pallof-Press_waist_small.png,images\Cable horizontal Pallof Press__Waist__65679674.png
Shoulder - Lateral Rotation,Shoulders,https://apilyfta.com/static/GymvisualPNG/27791101-Shoulder---Lateral-Rotation-(External-Rotation)_Articulations_small.png,images\Shoulder - Lateral Rotation__Shoulders__29744934.png
Cable Seated Supine-grip Row,Back,https://apilyfta.com/static/GymvisualPNG/32331101-Cable-Seated-Supine-grip-Row-(male)_Back_small.png,images\Cable Seated Supine-grip Row__Back__43943301.png
Dumbbell Straight Leg Russian Twist,Waist,https://apilyfta.com/static/GymvisualPNG/42491101-Dumbbell-Straight-Leg-Russian-Twist_Waist_small.png,images\Dumbbell Straight Leg Russian Twist__Waist__4793428.png
Dumbbell Drag Bicep Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/36871101-Dumbbell-Drag-Bicep-Curl_Upper-Arms_small.png,"images\Dumbbell Drag Bicep Curl__Biceps, Upper Arms__66327786.png"
Cobra Push-up,"Chest, Hips",https://apilyfta.com/static/GymvisualPNG/34881101-Cobra-Push-up_Chest_small.png,"images\Cobra Push-up__Chest, Hips__95213709.png"
Push-Up Plus,Chest,https://apilyfta.com/static/GymvisualPNG/31451101-Push-Up-Plus_Chest_small.png,images\Push-Up Plus__Chest__8742017.png
Decline Bent Leg Reverse Crunch,Waist,https://apilyfta.com/static/GymvisualPNG/18451101-Decline-Bent-Leg-Reverse-Crunch_Waist_small.png,images\Decline Bent Leg Reverse Crunch__Waist__99314055.png
Band assisted pull-up,Back,https://apilyfta.com/static/GymvisualPNG/09701101-Band-assisted-pull-up_Back_small.png,images\Band assisted pull-up__Back__51222983.png
EZ-Bar Standing Overhead Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/12261101-EZ-Bar-Standing-Overhead-Press_Shoulders_small.png,images\EZ-Bar Standing Overhead Press__Shoulders__48649967.png
Cable Standing Alternate Low Fly,Chest,https://apilyfta.com/static/GymvisualPNG/43741101-Cable-Standing-Alternate-Low-Fly_Chest_small.png,images\Cable Standing Alternate Low Fly__Chest__6988502.png
Standing Wide-grip Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/01131101-Barbell-Standing-Wide-grip-Curl_Upper-Arms_small.png,"images\Standing Wide-grip Curl__Biceps, Upper Arms__66278174.png"
Cable Reverse Grip Triceps Pushdown,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/24061101-Cable-Reverse-Grip-Triceps-Pushdown-(with-arm-blaster)_Upper-arms_small.png,"images\Cable Reverse Grip Triceps Pushdown__Triceps, Upper Arms__30780864.png"
Assisted Wide-Grip Chest Dip,Chest,https://apilyfta.com/static/GymvisualPNG/23641101-Assisted-Wide-Grip-Chest-Dip-(kneeling)_Chest_small.png,images\Assisted Wide-Grip Chest Dip__Chest__4425249.png
Forearm - Pronation - Articulations,Forearms,https://apilyfta.com/static/GymvisualPNG/27651101-Forearm---Pronation_Articulations_small.png,images\Forearm - Pronation - Articulations__Forearms__56191086.png
kickback,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/08601101-Cable-kickback_Upper-arms-FIX_small.png,"images\kickback__Triceps, Upper Arms__79924701.png"
Dumbbell Front Squat,"Quadriceps, Thighs",https://apilyfta.com/static/GymvisualPNG/29661101-Dumbbell-Front-Squat_Thighs_small.png,"images\Dumbbell Front Squat__Quadriceps, Thighs__43563252.png"
Dumbbell One Arm Shoulder Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/03601101-Dumbbell-One-Arm-Shoulder-Press-II_Shoulders_small.png,images\Dumbbell One Arm Shoulder Press__Shoulders__43792489.png
Weighted Front Plank,Waist,https://apilyfta.com/static/GymvisualPNG/21351101-Weighted-Front-Plank_Waist_small.png,images\Weighted Front Plank__Waist__70131895.png
Glute-Ham Raise,"Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/31931101-Glute-Ham-Raise_Thighs-FIX_small.png,"images\Glute-Ham Raise__Hamstrings, Thighs__88538231.png"
Handstand Push-Up,Shoulders,https://apilyfta.com/static/GymvisualPNG/04711101-Handstand-Push-Up_Shoulders_small.png,images\Handstand Push-Up__Shoulders__79405721.png
Assisted Standing Pull-up,Back,https://apilyfta.com/static/GymvisualPNG/14321101-Assisted-Standing-Pull-up_Back_small.png,images\Assisted Standing Pull-up__Back__29456861.png
Dumbbell Standing Alternate Hammer Curl and Press,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/35601101-Dumbbell-Standing-Alternate-Hammer-Curl-and-Press_Shoulders_small.png,"images\Dumbbell Standing Alternate Hammer Curl and Press__Biceps, Upper Arms__42735863.png"
Lever Incline Hammer Chest Press,Chest,https://apilyfta.com/static/GymvisualPNG/36081101-Lever-Incline-Hammer-Chest-Press-(female)_Chest_small.png,images\Lever Incline Hammer Chest Press__Chest__68193664.png
Split Squat,Hips,https://apilyfta.com/static/GymvisualPNG/27521101-Split-Squat-(female)_Hips-FIX_small.png,images\Split Squat__Hips__73106439.png
Ring Dips,"Triceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/06771101-Ring-Dip_Upper-Arms-FIX_small.png,"images\Ring Dips__Triceps, Upper Arms__62133733.png"
Vertical Leg Raise,Hips,https://apilyfta.com/static/GymvisualPNG/08261101-Vertical-Leg-Raise-(on-parallel-bars)_Hips_small.png,images\Vertical Leg Raise__Hips__90503439.png
Hanging Knees to Elbows,Waist,https://apilyfta.com/static/GymvisualPNG/38901101-Hanging-Knees-to-Elbows_Waist-FIX_small.png,images\Hanging Knees to Elbows__Waist__78506696.png
Glute Bridge Two Legs on Floor,Hips,https://apilyfta.com/static/GymvisualPNG/24711101-Glute-Bridge-Two-Legs-on-Floor-(female)_Hips_small.png,images\Glute Bridge Two Legs on Floor__Hips__12283679.png
Barbell Clean and Press,Shoulders,https://apilyfta.com/static/GymvisualPNG/00281101-Barbell-Clean-and-Press_Shoulders_small.png,images\Barbell Clean and Press__Shoulders__63051536.png
Cable Reverse One Arm Curl,Forearms,https://apilyfta.com/static/GymvisualPNG/14131101-Cable-Reverse-One-Arm-Curl_Forearms_small.png,images\Cable Reverse One Arm Curl__Forearms__26974626.png
Dumbbell Lying Supine Biceps Curl,"Biceps, Upper Arms",https://apilyfta.com/static/GymvisualPNG/16611101-Dumbbell-Lying-Supine-Biceps-Curl_Upper-Arms_small.png,"images\Dumbbell Lying Supine Biceps Curl__Biceps, Upper Arms__95410484.png"
EZ Bar California Skullcrusher,Upper Arms,https://apilyfta.com/static/GymvisualPNG/41301101-EZ-Bar-California-Skullcrusher-(male)_Upper-Arms_small.png,images\EZ Bar California Skullcrusher__Upper Arms__56007951.png
Smith Bent Over Narrow Supinated Grip Row,Back,https://apilyfta.com/static/GymvisualPNG/07611101-Smith-Narrow-Row_Back-FIX_small.png,images\Smith Bent Over Narrow Supinated Grip Row__Back__80162598.png
Dumbbell Incline Bench Press,Chest,https://apilyfta.com/static/GymvisualPNG/24411101-Dumbbell-Incline-Bench-Press-(female)_Chest_small.png,images\Dumbbell Incline Bench Press__Chest__80880678.png
Dumbbell Incline Rear Lateral Raise,Shoulders,https://apilyfta.com/static/GymvisualPNG/03261101-Dumbbell-Incline-Rear-Lateral-Raise_Shoulders_small.png,images\Dumbbell Incline Rear Lateral Raise__Shoulders__49772218.png
Standing reach up back rotation stretch,Back,https://apilyfta.com/static/GymvisualPNG/17961101-Standing-reach-up-back-rotation-stretch_Back_small.png,images\Standing reach up back rotation stretch__Back__5202966.png
Power Sled Push,"Quadriceps, Hamstrings, Thighs",https://apilyfta.com/static/GymvisualPNG/25241101-Power-Sled-Push-(female)_Thighs_small.png,"images\Power Sled Push__Quadriceps, Hamstrings, Thighs__80945584.png"
Dumbbell Seated Bent Over Alternate Rear Delt Fly,Shoulders,https://apilyfta.com/static/GymvisualPNG/40661101-Dumbbell-Seated-Bent-Over-Alternate-Rear-Delt-Fly_Shoulders_small.png,images\Dumbbell Seated Bent Over Alternate Rear Delt Fly__Shoulders__49504407.png
